student_id,first_name,last_name,department,batch,current_semester
7293,Nidhi,Desai,CSE,2020,3
7294,Krishna,Sinha,BCA,2023,8
7295,Krishna,Kapoor,CE,2022,7
7296,Karan,Mehta,CSE,2021,4
7297,Pooja,Rao,CSE,2022,7
7298,Samar,Rao,BCA,2021,3
7299,Krishna,Joshi,MBA,2023,8
7300,Vihaan,Nair,BCA,2022,6
7301,Aarav,Patel,CSE,2023,8
7302,Arjun,Chopra,CSE,2022,6
7303,Arjun,Bhat,CSE,2023,7
7304,Aditya,Sharma,CE,2023,7
7305,Krishna,Khan,CSE,2023,8
7306,Sneha,Rao,CE,2021,4
7307,Arjun,Sinha,CE,2023,8
7308,Karan,Nair,CSE,2023,8
7309,Ritika,Mehta,MBA,2022,7
7310,Ishaan,Iyer,BCA,2020,2
7311,Ritika,Iyer,ME,2023,8
7312,Priya,Sinha,CSE,2023,8
7313,Priya,Malhotra,CSE,2022,7
7314,Manya,Bhatt,CSE,2022,7
7315,Krishna,Bhat,CE,2020,2
7316,Ishaan,Chopra,MBA,2023,8
7317,Rohan,Rao,CSE,2023,8
7318,Sneha,Bhat,CSE,2022,6
7319,Aisha,Yadav,BCA,2023,7
7320,Samar,Khan,MBA,2023,8
7321,Rohan,Sharma,BCA,2023,8
7322,Rohan,Rao,CE,2023,8
7323,Arjun,Chopra,BCA,2023,8
7324,Sneha,Bhatt,BCA,2022,6
7325,Aisha,Bhat,CE,2021,4
7326,Aditya,Rao,CSE,2021,4
7327,Aarav,Nair,MBA,2022,7
7328,Pooja,Sinha,MBA,2023,7
7329,Ishaan,Bhat,BCA,2021,4
7330,Ananya,Yadav,MBA,2022,6
7331,Krishna,Bhat,BCA,2023,7
7332,Pooja,Sharma,CSE,2020,2
7333,Samar,Singh,CSE,2022,7
7334,Aditya,Patel,CE,2023,8
7335,Priya,Kapoor,ME,2022,6
7336,Priya,Singh,CSE,2022,6
7337,Arjun,Malhotra,MBA,2023,8
7338,Aisha,Sinha,CSE,2023,8
7339,Priya,Chopra,CSE,2023,7
7340,Sneha,Bhat,CSE,2022,6
7341,Rohan,Bhatt,MBA,2020,2
7342,Vihaan,Patel,CSE,2020,2
7343,Sneha,Mehta,CSE,2022,6
7344,Karan,Iyer,CE,2022,5
7345,Neha,Malhotra,CE,2023,8
7346,Aisha,Nair,MBA,2021,3
7347,Aarav,Mehta,BCA,2020,2
7348,Aditya,Iyer,BCA,2023,8
7349,Pooja,Singh,BCA,2022,7
7350,Nidhi,Iyer,ME,2022,7
7351,Aditya,Gupta,CSE,2021,4
7352,Nidhi,Joshi,BCA,2022,6
7353,Ishaan,Khan,ME,2020,2
7354,Aditya,Mehta,CSE,2021,4
7355,Ishaan,Bhatt,CSE,2023,8
7356,Ishaan,Sinha,CSE,2023,8
7357,Karan,Sharma,CSE,2021,4
7358,Rahul,Khan,MBA,2022,6
7359,Arjun,Desai,CSE,2021,3
7360,Diya,Gupta,CSE,2021,3
7361,Pooja,Khan,CSE,2023,7
7362,Diya,Yadav,ME,2022,6
7363,Aditya,Yadav,CE,2023,8
7364,Nidhi,Nair,BCA,2022,6
7365,Pooja,Rao,CSE,2022,6
7366,Arjun,Desai,MBA,2023,8
7367,Rohan,Malhotra,CSE,2020,3
7368,Aarav,Singh,BCA,2021,4
7369,Pooja,Malhotra,CSE,2022,6
7370,Sneha,Sharma,CSE,2022,5
7371,Karan,Bhat,ME,2021,4
7372,Arjun,Iyer,MBA,2023,7
7373,Diya,Sinha,BCA,2020,2
7374,Ananya,Rao,CSE,2023,8
7375,Krishna,Iyer,BCA,2023,8
7376,Ritika,Bhatt,ME,2021,4
7377,Nidhi,Nair,ME,2021,4
7378,Karan,Yadav,CSE,2023,7
7379,Krishna,Sinha,ME,2021,4
7380,Krishna,Gupta,CSE,2022,6
7381,Vihaan,Joshi,ME,2022,6
7382,Samar,Sinha,MBA,2020,2
7383,Pooja,Sinha,CSE,2022,5
7384,Ananya,Menon,CSE,2023,8
7385,Aisha,Kapoor,CSE,2023,7
7386,Aisha,Sharma,MBA,2022,6
7387,Nidhi,Bhat,CE,2023,7
7388,Aarav,Mehta,ME,2021,5
7389,Diya,Singh,CSE,2023,8
7390,Nidhi,Khan,ME,2022,7
7391,Karan,Gupta,CSE,2022,5
7392,Diya,Iyer,CSE,2022,6
7393,Diya,Verma,MBA,2020,2
7394,Diya,Gupta,CE,2023,8
7395,Manya,Yadav,MBA,2023,7
7396,Rahul,Bhatt,BCA,2022,5
7397,Rahul,Joshi,BCA,2020,2
7398,Samar,Joshi,ME,2023,8
7399,Rohan,Malhotra,ME,2023,8
7400,Pooja,Menon,BCA,2022,6
7401,Ishaan,Malhotra,ME,2023,8
7402,Arjun,Nair,CSE,2021,4
7403,Ritika,Rao,BCA,2021,3
7404,Neha,Mehta,MBA,2023,8
7405,Pooja,Yadav,ME,2022,5
7406,Samar,Yadav,ME,2022,7
7407,Rahul,Bhatt,MBA,2022,6
7408,Pooja,Khan,CSE,2023,8
7409,Priya,Yadav,ME,2021,3
7410,Manya,Mehta,CSE,2022,6
7411,Pooja,Sinha,MBA,2021,4
7412,Vihaan,Menon,ME,2023,8
7413,Ritika,Joshi,MBA,2022,7
7414,Rahul,Mehta,CSE,2022,7
7415,Aarav,Mehta,CSE,2020,2
7416,Manya,Kapoor,BCA,2023,8
7417,Vihaan,Desai,MBA,2023,8
7418,Vihaan,Chopra,CSE,2022,6
7419,Samar,Rao,CSE,2022,5
7420,Karan,Khan,CSE,2020,3
7421,Ishaan,Chopra,CSE,2023,8
7422,Aarav,Patel,CSE,2021,5
7423,Pooja,Khan,ME,2023,8
7424,Ishaan,Bhatt,CSE,2022,6
7425,Nidhi,Menon,CSE,2023,7
7426,Arjun,Iyer,ME,2023,8
7427,Nidhi,Verma,CSE,2022,6
7428,Ishaan,Chopra,CSE,2022,6
7429,Aisha,Bhat,CE,2020,2
7430,Aditya,Sinha,CSE,2022,6
7431,Ritika,Patel,BCA,2022,6
7432,Neha,Bhat,CE,2021,3
7433,Arjun,Kapoor,ME,2023,8
7434,Priya,Gupta,BCA,2020,2
7435,Aarav,Malhotra,CSE,2022,6
7436,Nidhi,Sinha,CE,2022,7
7437,Vihaan,Sinha,CSE,2023,8
7438,Rohan,Sinha,CSE,2022,7
7439,Samar,Yadav,MBA,2022,7
7440,Nidhi,Menon,CSE,2023,7
7441,Priya,Yadav,CSE,2021,3
7442,Neha,Malhotra,CSE,2022,7
7443,Samar,Bhatt,MBA,2023,8
7444,Aisha,Iyer,CSE,2022,6
7445,Pooja,Singh,CSE,2022,7
7446,Priya,Singh,CSE,2023,8
7447,Arjun,Iyer,CSE,2022,5
7448,Aisha,Patel,BCA,2022,6
7449,Samar,Bhatt,CSE,2023,8
7450,Ishaan,Menon,CSE,2022,7
7451,Priya,Bhat,CSE,2023,8
7452,Ananya,Patel,CE,2023,7
7453,Arjun,Verma,ME,2023,8
7454,Ananya,Yadav,CSE,2021,3
7455,Arjun,Verma,CSE,2023,7
7456,Ishaan,Iyer,CSE,2023,8
7457,Ananya,Mehta,BCA,2022,6
7458,Diya,Iyer,CSE,2021,4
7459,Pooja,Iyer,ME,2022,6
7460,Neha,Gupta,CSE,2022,5
7461,Krishna,Desai,CSE,2020,3
7462,Ritika,Singh,CE,2023,7
7463,Priya,Iyer,ME,2020,2
7464,Nidhi,Kapoor,ME,2023,7
7465,Karan,Khan,CE,2022,6
7466,Neha,Sinha,MBA,2022,7
7467,Arjun,Sinha,CSE,2021,4
7468,Aisha,Yadav,CSE,2022,5
7469,Aarav,Bhatt,CSE,2023,8
7470,Neha,Menon,CSE,2023,7
7471,Rohan,Mehta,CSE,2022,5
7472,Manya,Yadav,BCA,2023,8
7473,Nidhi,Iyer,BCA,2023,7
7474,Nidhi,Kapoor,CSE,2023,7
7475,Krishna,Rao,CE,2021,4
7476,Manya,Nair,CSE,2021,5
7477,Priya,Singh,CE,2022,6
7478,Samar,Desai,ME,2023,8
7479,Pooja,Kapoor,BCA,2022,5
7480,Samar,Verma,ME,2023,8
7481,Samar,Menon,BCA,2021,4
7482,Aarav,Iyer,CSE,2022,7
7483,Priya,Malhotra,BCA,2023,8
7484,Karan,Verma,CE,2023,8
7485,Vihaan,Menon,CSE,2021,3
7486,Pooja,Verma,CSE,2023,8
7487,Diya,Joshi,ME,2021,4
7488,Neha,Iyer,CSE,2023,8
7489,Priya,Gupta,CSE,2020,2
7490,Samar,Desai,CSE,2020,3
7491,Ananya,Bhat,CSE,2023,8
7492,Krishna,Joshi,MBA,2022,6
7493,Aditya,Patel,CSE,2021,4
7494,Priya,Joshi,MBA,2020,2
7495,Manya,Chopra,MBA,2022,6
7496,Manya,Iyer,CSE,2022,6
7497,Ishaan,Chopra,ME,2022,6
7498,Sneha,Rao,CSE,2020,2
7499,Vihaan,Bhat,ME,2023,8
7500,Pooja,Sinha,CSE,2020,3
7501,Priya,Sinha,CE,2022,6
7502,Karan,Gupta,CSE,2022,7
7503,Diya,Menon,BCA,2022,6
7504,Nidhi,Mehta,CSE,2022,6
7505,Karan,Menon,MBA,2023,8
7506,Rahul,Rao,CSE,2021,5
7507,Sneha,Iyer,BCA,2023,8
7508,Priya,Patel,CSE,2023,8
7509,Krishna,Gupta,CSE,2021,4
7510,Priya,Desai,MBA,2022,5
7511,Samar,Sinha,CSE,2022,7
7512,Sneha,Chopra,ME,2021,4
7513,Vihaan,Yadav,CE,2020,3
7514,Samar,Rao,CSE,2023,7
7515,Pooja,Iyer,CSE,2021,4
7516,Sneha,Bhatt,BCA,2022,7
7517,Vihaan,Iyer,CSE,2022,5
7518,Manya,Yadav,CSE,2020,3
7519,Rahul,Khan,MBA,2023,7
7520,Priya,Bhatt,ME,2023,8
7521,Vihaan,Verma,MBA,2023,7
7522,Vihaan,Iyer,CSE,2023,8
7523,Rohan,Desai,ME,2023,8
7524,Arjun,Kapoor,CE,2022,6
7525,Sneha,Bhatt,BCA,2023,8
7526,Krishna,Malhotra,CSE,2022,5
7527,Diya,Rao,CSE,2022,7
7528,Samar,Yadav,ME,2023,7
7529,Vihaan,Menon,CSE,2022,7
7530,Neha,Chopra,ME,2022,6
7531,Ritika,Bhat,CSE,2023,8
7532,Diya,Verma,CSE,2021,4
7533,Diya,Sinha,ME,2023,8
7534,Ishaan,Singh,CE,2023,8
7535,Ishaan,Patel,CSE,2023,8
7536,Arjun,Chopra,MBA,2022,7
7537,Karan,Bhat,CSE,2023,8
7538,Neha,Menon,CSE,2021,3
7539,Nidhi,Khan,BCA,2021,3
7540,Neha,Sinha,MBA,2022,6
7541,Aisha,Patel,BCA,2022,6
7542,Pooja,Mehta,BCA,2023,7
7543,Diya,Desai,ME,2021,3
7544,Aarav,Nair,CSE,2021,5
7545,Pooja,Bhat,MBA,2022,5
7546,Neha,Sharma,ME,2022,6
7547,Aisha,Malhotra,CSE,2023,8
7548,Aditya,Mehta,ME,2023,7
7549,Neha,Kapoor,CSE,2020,3
7550,Karan,Singh,CSE,2022,6
7551,Rahul,Sinha,BCA,2023,8
7552,Aarav,Menon,MBA,2021,4
7553,Neha,Gupta,MBA,2021,3
7554,Aarav,Mehta,CE,2022,6
7555,Nidhi,Bhatt,MBA,2020,2
7556,Priya,Verma,BCA,2023,8
7557,Aditya,Gupta,CSE,2021,4
7558,Rohan,Singh,MBA,2020,3
7559,Aisha,Rao,ME,2023,8
7560,Rahul,Bhat,CSE,2023,8
7561,Sneha,Chopra,BCA,2022,5
7562,Rahul,Mehta,BCA,2023,8
7563,Pooja,Bhat,CE,2020,2
7564,Priya,Mehta,ME,2021,3
7565,Krishna,Bhatt,CSE,2023,7
7566,Rahul,Sharma,CSE,2021,5
7567,Neha,Khan,CSE,2023,8
7568,Karan,Yadav,CSE,2021,4
7569,Pooja,Khan,CSE,2022,5
7570,Priya,Iyer,BCA,2020,2
7571,Karan,Malhotra,CSE,2022,5
7572,Rahul,Bhat,CSE,2022,7
7573,Ananya,Menon,CSE,2020,2
7574,Nidhi,Gupta,CSE,2022,6
7575,Ritika,Sinha,CE,2022,6
7576,Sneha,Gupta,CSE,2023,8
7577,Aarav,Nair,CSE,2021,5
7578,Krishna,Bhat,CSE,2022,7
7579,Aditya,Malhotra,CSE,2021,5
7580,Ananya,Patel,CE,2022,6
7581,Nidhi,Verma,BCA,2023,8
7582,Vihaan,Bhat,MBA,2023,7
7583,Ishaan,Malhotra,BCA,2023,7
7584,Priya,Khan,CE,2021,5
7585,Krishna,Yadav,CSE,2022,5
7586,Diya,Gupta,CSE,2023,7
7587,Ishaan,Bhat,BCA,2020,3
7588,Rohan,Iyer,BCA,2023,7
7589,Sneha,Singh,CSE,2023,8
7590,Rohan,Mehta,ME,2022,5
7591,Rahul,Rao,BCA,2023,7
7592,Aarav,Malhotra,MBA,2022,6
7593,Ritika,Sinha,BCA,2023,7
7594,Ishaan,Malhotra,CE,2022,5
7595,Priya,Bhat,BCA,2023,8
7596,Krishna,Malhotra,CSE,2022,6
7597,Rahul,Chopra,MBA,2021,4
7598,Diya,Patel,CSE,2023,7
7599,Rohan,Khan,CSE,2023,7
7600,Arjun,Malhotra,CSE,2020,1
7601,Neha,Bhat,CSE,2021,4
7602,Neha,Verma,CE,2023,8
7603,Krishna,Chopra,ME,2022,5
7604,Ananya,Sinha,BCA,2022,6
7605,Vihaan,Singh,ME,2022,6
7606,Krishna,Mehta,ME,2022,6
7607,Neha,Kapoor,ME,2020,1
7608,Priya,Nair,CE,2023,8
7609,Krishna,Bhatt,CSE,2022,5
7610,Aditya,Verma,CSE,2023,8
7611,Diya,Bhatt,MBA,2020,2
7612,Krishna,Gupta,BCA,2022,7
7613,Arjun,Menon,CE,2023,8
7614,Vihaan,Iyer,CSE,2022,6
7615,Rahul,Chopra,ME,2023,7
7616,Aditya,Sharma,CSE,2021,5
7617,Ishaan,Nair,BCA,2022,7
7618,Krishna,Iyer,ME,2022,6
7619,Ananya,Mehta,ME,2023,8
7620,Karan,Joshi,MBA,2022,7
7621,Sneha,Joshi,CE,2023,7
7622,Ananya,Rao,CE,2023,7
7623,Rohan,Bhat,BCA,2022,7
7624,Sneha,Verma,CSE,2020,2
7625,Pooja,Patel,CSE,2022,6
7626,Ritika,Sinha,CSE,2023,8
7627,Nidhi,Kapoor,CSE,2021,4
7628,Rohan,Rao,CSE,2022,5
7629,Arjun,Patel,ME,2022,5
7630,Nidhi,Khan,CSE,2022,6
7631,Ananya,Patel,BCA,2022,6
7632,Priya,Sharma,ME,2023,8
7633,Samar,Patel,CSE,2023,8
7634,Manya,Gupta,MBA,2021,5
7635,Neha,Sinha,CSE,2022,7
7636,Manya,Kapoor,BCA,2020,3
7637,Neha,Menon,CSE,2023,8
7638,Samar,Patel,CSE,2021,3
7639,Arjun,Nair,CSE,2022,6
7640,Ishaan,Bhatt,CE,2022,6
7641,Rohan,Rao,ME,2023,8
7642,Aarav,Sinha,CE,2023,7
7643,Diya,Khan,BCA,2022,6
7644,Arjun,Gupta,CSE,2021,4
7645,Krishna,Chopra,CSE,2021,5
7646,Karan,Menon,BCA,2023,8
7647,Pooja,Yadav,CSE,2020,1
7648,Manya,Verma,CSE,2023,8
7649,Nidhi,Joshi,MBA,2023,8
7650,Ishaan,Malhotra,CE,2023,8
7651,Karan,Yadav,BCA,2023,8
7652,Sneha,Sharma,CE,2023,8
7653,Aditya,Kapoor,ME,2022,5
7654,Rohan,Sharma,CE,2022,6
7655,Pooja,Rao,CE,2021,5
7656,Ananya,Singh,CSE,2023,8
7657,Diya,Patel,ME,2022,5
7658,Aditya,Sharma,CSE,2022,7
7659,Aisha,Mehta,CSE,2023,7
7660,Arjun,Kapoor,CSE,2021,5
7661,Karan,Mehta,BCA,2021,4
7662,Rahul,Singh,CSE,2022,7
7663,Rahul,Verma,BCA,2023,8
7664,Ritika,Malhotra,CSE,2023,8
7665,Manya,Khan,CSE,2022,5
7666,Vihaan,Rao,CSE,2022,6
7667,Diya,Gupta,BCA,2021,3
7668,Samar,Sharma,CE,2023,7
7669,Aarav,Chopra,CE,2021,5
7670,Manya,Nair,CSE,2022,6
7671,Manya,Kapoor,CSE,2022,6
7672,Ritika,Malhotra,ME,2023,8
7673,Vihaan,Bhatt,CSE,2022,6
7674,Rahul,Verma,CSE,2023,7
7675,Vihaan,Gupta,BCA,2022,7
7676,Ishaan,Malhotra,MBA,2021,4
7677,Manya,Joshi,CSE,2022,6
7678,Nidhi,Patel,CSE,2021,5
7679,Manya,Rao,CSE,2023,8
7680,Pooja,Khan,CSE,2021,4
7681,Karan,Rao,ME,2022,6
7682,Rahul,Chopra,CSE,2022,7
7683,Aditya,Bhatt,CSE,2020,1
7684,Rahul,Nair,CE,2023,8
7685,Pooja,Gupta,CSE,2020,3
7686,Vihaan,Malhotra,CSE,2022,6
7687,Aisha,Malhotra,ME,2020,2
7688,Nidhi,Mehta,CSE,2021,4
7689,Manya,Menon,BCA,2021,5
7690,Neha,Malhotra,CE,2023,8
7691,Aisha,Menon,CSE,2020,2
7692,Aisha,Kapoor,BCA,2022,5
7693,Rohan,Nair,CSE,2023,8
7694,Samar,Mehta,CSE,2021,4
7695,Ritika,Sinha,BCA,2022,6
7696,Manya,Mehta,MBA,2022,6
7697,Vihaan,Singh,BCA,2021,5
7698,Rohan,Chopra,CSE,2023,7
7699,Ritika,Sharma,MBA,2023,7
7700,Priya,Sharma,BCA,2022,5
7701,Ritika,Nair,CSE,2023,8
7702,Vihaan,Sharma,CSE,2023,8
7703,Aisha,Mehta,CSE,2022,6
7704,Nidhi,Patel,BCA,2022,5
7705,Ritika,Verma,CSE,2022,7
7706,Ritika,Singh,CSE,2021,4
7707,Vihaan,Bhatt,MBA,2020,2
7708,Sneha,Patel,CSE,2023,8
7709,Samar,Singh,MBA,2020,2
7710,Ishaan,Mehta,MBA,2023,8
7711,Ishaan,Joshi,CE,2022,5
7712,Priya,Bhat,CSE,2023,7
7713,Priya,Bhat,ME,2023,8
7714,Krishna,Patel,ME,2022,5
7715,Ananya,Sharma,MBA,2022,7
7716,Neha,Kapoor,CSE,2021,4
7717,Krishna,Sharma,MBA,2022,7
7718,Karan,Chopra,MBA,2023,8
7719,Neha,Iyer,CE,2023,8
7720,Priya,Bhatt,BCA,2020,1
7721,Aisha,Verma,CE,2023,8
7722,Rahul,Verma,CSE,2023,8
7723,Arjun,Yadav,CSE,2021,5
7724,Krishna,Sharma,CSE,2022,6
7725,Sneha,Menon,CSE,2022,7
7726,Arjun,Chopra,CSE,2023,7
7727,Diya,Yadav,CSE,2021,4
7728,Priya,Verma,CSE,2023,7
7729,Ishaan,Menon,CE,2020,2
7730,Pooja,Joshi,BCA,2022,6
7731,Aditya,Nair,CSE,2023,7
7732,Ritika,Khan,CE,2023,8
7733,Rahul,Iyer,CSE,2023,8
7734,Nidhi,Rao,CSE,2021,3
7735,Arjun,Bhatt,CSE,2023,8
7736,Ananya,Bhatt,ME,2022,7
7737,Rohan,Mehta,ME,2023,8
7738,Ishaan,Menon,CSE,2022,7
7739,Krishna,Gupta,CE,2022,6
7740,Arjun,Rao,CSE,2021,4
7741,Nidhi,Bhat,ME,2023,8
7742,Priya,Rao,MBA,2023,8
7743,Priya,Khan,CE,2021,5
7744,Samar,Verma,CSE,2022,5
7745,Rahul,Gupta,CSE,2023,8
7746,Ritika,Yadav,CSE,2023,8
7747,Nidhi,Kapoor,ME,2023,8
7748,Karan,Iyer,MBA,2023,8
7749,Sneha,Khan,MBA,2023,8
7750,Ritika,Bhat,CE,2022,6
7751,Krishna,Desai,BCA,2020,1
7752,Ananya,Patel,MBA,2021,3
7753,Karan,Verma,ME,2023,8
7754,Krishna,Chopra,MBA,2023,8
7755,Aisha,Rao,ME,2023,8
7756,Krishna,Bhatt,ME,2023,7
7757,Aditya,Sinha,CSE,2022,6
7758,Ishaan,Kapoor,CSE,2023,8
7759,Nidhi,Desai,CSE,2023,8
7760,Priya,Patel,CSE,2022,7
7761,Ritika,Bhat,CSE,2023,8
7762,Diya,Khan,CE,2020,2
7763,Rahul,Mehta,CSE,2022,6
7764,Diya,Iyer,CSE,2023,8
7765,Ritika,Kapoor,CSE,2021,4
7766,Diya,Bhatt,CE,2023,8
7767,Rahul,Patel,CSE,2023,8
7768,Ananya,Bhat,CSE,2022,7
7769,Aditya,Bhat,BCA,2022,6
7770,Ananya,Patel,CSE,2023,8
7771,Nidhi,Kapoor,CSE,2023,8
7772,Pooja,Bhat,MBA,2021,4
7773,Pooja,Nair,BCA,2022,6
7774,Karan,Menon,BCA,2022,7
7775,Diya,Yadav,BCA,2021,4
7776,Sneha,Desai,CSE,2021,3
7777,Ishaan,Chopra,CSE,2021,3
7778,Rohan,Nair,BCA,2021,4
7779,Aditya,Nair,MBA,2021,4
7780,Diya,Desai,CSE,2022,6
7781,Aisha,Verma,BCA,2023,8
7782,Diya,Yadav,CSE,2023,7
7783,Aisha,Verma,MBA,2023,8
7784,Aarav,Sinha,CSE,2022,7
7785,Krishna,Bhat,BCA,2023,8
7786,Rohan,Joshi,CE,2022,6
7787,Arjun,Singh,CSE,2023,8
7788,Karan,Verma,MBA,2023,8
7789,Aditya,Sinha,CSE,2022,6
7790,Ananya,Yadav,MBA,2020,3
7791,Sneha,Kapoor,BCA,2021,4
7792,Vihaan,Patel,BCA,2021,4
7793,Samar,Khan,CSE,2023,8
7794,Arjun,Bhat,ME,2022,5
7795,Samar,Mehta,CSE,2022,6
7796,Aarav,Mehta,BCA,2020,2
7797,Aisha,Khan,MBA,2020,1
7798,Sneha,Malhotra,CSE,2022,6
7799,Karan,Joshi,CSE,2023,8
7800,Manya,Rao,CSE,2023,8
7801,Ishaan,Rao,CE,2022,6
7802,Aarav,Yadav,MBA,2023,8
7803,Samar,Singh,MBA,2022,7
7804,Rohan,Gupta,CSE,2023,7
7805,Aarav,Mehta,MBA,2022,7
7806,Aarav,Chopra,CSE,2023,8
7807,Samar,Khan,CSE,2021,4
7808,Samar,Kapoor,BCA,2022,6
7809,Aarav,Nair,BCA,2021,5
7810,Pooja,Yadav,ME,2022,7
7811,Aditya,Gupta,BCA,2020,1
7812,Nidhi,Khan,CSE,2022,7
7813,Pooja,Patel,CSE,2022,6
7814,Manya,Bhat,CSE,2023,8
7815,Neha,Mehta,CSE,2022,7
7816,Samar,Desai,BCA,2023,8
7817,Krishna,Chopra,BCA,2021,5
7818,Krishna,Rao,BCA,2021,4
7819,Aditya,Desai,CSE,2023,7
7820,Nidhi,Menon,MBA,2022,6
7821,Rahul,Nair,BCA,2020,2
7822,Arjun,Khan,CE,2022,5
7823,Manya,Khan,CSE,2021,4
7824,Aarav,Khan,CE,2022,5
7825,Manya,Chopra,MBA,2023,8
7826,Ananya,Bhat,CE,2022,6
7827,Diya,Menon,CSE,2022,6
7828,Rahul,Verma,CE,2021,3
7829,Vihaan,Kapoor,CSE,2022,6
7830,Rahul,Bhat,CSE,2022,5
7831,Sneha,Sharma,CSE,2023,8
7832,Rahul,Iyer,ME,2020,3
7833,Aisha,Joshi,CSE,2021,4
7834,Pooja,Sinha,ME,2022,7
7835,Sneha,Sharma,MBA,2020,3
7836,Pooja,Joshi,ME,2022,7
7837,Ishaan,Patel,BCA,2022,5
7838,Ishaan,Gupta,CSE,2021,5
7839,Ritika,Bhat,ME,2020,2
7840,Rohan,Rao,ME,2020,2
7841,Samar,Rao,CE,2020,2
7842,Priya,Gupta,CSE,2023,8
7843,Karan,Gupta,CSE,2020,1
7844,Rohan,Sharma,MBA,2020,2
7845,Vihaan,Khan,MBA,2021,5
7846,Aditya,Bhat,CSE,2022,6
7847,Neha,Iyer,CSE,2022,5
7848,Samar,Nair,CSE,2023,8
7849,Karan,Verma,CE,2021,3
7850,Diya,Iyer,CSE,2020,2
7851,Ishaan,Khan,ME,2021,4
7852,Nidhi,Khan,CSE,2023,7
7853,Karan,Singh,BCA,2022,6
7854,Arjun,Yadav,CSE,2023,8
7855,Rahul,Khan,CE,2021,3
7856,Karan,Bhat,CSE,2022,7
7857,Neha,Sinha,BCA,2023,7
7858,Priya,Iyer,MBA,2020,1
7859,Priya,Rao,BCA,2023,8
7860,Nidhi,Sinha,MBA,2020,2
7861,Neha,Chopra,CSE,2022,7
7862,Neha,Bhat,ME,2023,7
7863,Neha,Chopra,BCA,2022,5
7864,Diya,Iyer,CE,2022,7
7865,Vihaan,Patel,CSE,2023,8
7866,Aditya,Desai,CSE,2021,5
7867,Arjun,Kapoor,BCA,2020,2
7868,Priya,Patel,CSE,2023,7
7869,Manya,Sinha,CSE,2023,7
7870,Neha,Mehta,CSE,2022,7
7871,Manya,Desai,CE,2020,2
7872,Sneha,Joshi,BCA,2023,8
7873,Aditya,Desai,CSE,2022,6
7874,Manya,Verma,MBA,2023,8
7875,Diya,Singh,CE,2022,6
7876,Aditya,Iyer,CSE,2023,8
7877,Pooja,Nair,CSE,2022,6
7878,Sneha,Singh,CSE,2023,8
7879,Neha,Rao,BCA,2023,8
7880,Arjun,Kapoor,CSE,2022,6
7881,Pooja,Sinha,MBA,2022,6
7882,Diya,Malhotra,BCA,2023,8
7883,Ananya,Sinha,MBA,2023,8
7884,Sneha,Verma,BCA,2023,8
7885,Rahul,Bhat,BCA,2021,4
7886,Ritika,Chopra,CSE,2023,7
7887,Ananya,Patel,CE,2022,7
7888,Rahul,Khan,CSE,2023,8
7889,Neha,Gupta,CSE,2022,5
7890,Ananya,Chopra,MBA,2022,7
7891,Manya,Khan,CE,2021,5
7892,Nidhi,Patel,CE,2021,4
7893,Pooja,Joshi,MBA,2020,2
7894,Aarav,Iyer,MBA,2023,8
7895,Krishna,Nair,CSE,2021,4
7896,Ishaan,Rao,CSE,2022,5
7897,Priya,Singh,CSE,2021,4
7898,Nidhi,Khan,CSE,2022,6
7899,Vihaan,Patel,CSE,2022,6
7900,Sneha,Khan,BCA,2022,7
7901,Samar,Joshi,MBA,2022,5
7902,Vihaan,Chopra,BCA,2021,5
7903,Vihaan,Kapoor,CSE,2022,6
7904,Diya,Gupta,CSE,2021,4
7905,Vihaan,Bhat,ME,2021,3
7906,Rohan,Gupta,CSE,2021,3
7907,Diya,Mehta,CSE,2023,8
7908,Vihaan,Nair,CSE,2020,2
7909,Ritika,Bhatt,CSE,2022,6
7910,Rohan,Chopra,ME,2020,1
7911,Manya,Khan,CSE,2023,8
7912,Samar,Rao,CSE,2022,5
7913,Manya,Chopra,BCA,2023,8
7914,Aditya,Joshi,CSE,2022,5
7915,Ishaan,Desai,CE,2021,4
7916,Sneha,Yadav,CSE,2022,6
7917,Nidhi,Malhotra,ME,2021,5
7918,Krishna,Bhatt,CE,2023,8
7919,Arjun,Joshi,MBA,2023,7
7920,Aisha,Khan,MBA,2020,1
7921,Ishaan,Yadav,MBA,2023,8
7922,Pooja,Patel,CE,2020,3
7923,Karan,Patel,CSE,2022,5
7924,Karan,Khan,BCA,2022,6
7925,Arjun,Gupta,CSE,2022,6
7926,Sneha,Malhotra,CE,2022,6
7927,Ritika,Iyer,BCA,2022,7
7928,Vihaan,Kapoor,CSE,2021,3
7929,Manya,Gupta,CSE,2020,1
7930,Rahul,Mehta,MBA,2023,8
7931,Samar,Bhatt,ME,2022,7
7932,Aditya,Menon,CSE,2023,8
7933,Ritika,Gupta,ME,2022,6
7934,Ishaan,Kapoor,CSE,2023,7
7935,Aditya,Verma,CSE,2022,5
7936,Aisha,Malhotra,ME,2021,3
7937,Vihaan,Chopra,CSE,2023,7
7938,Samar,Iyer,MBA,2023,7
7939,Karan,Rao,MBA,2023,8
7940,Karan,Mehta,BCA,2021,4
7941,Aisha,Malhotra,CSE,2021,4
7942,Sneha,Yadav,CSE,2022,6
7943,Vihaan,Khan,CSE,2023,8
7944,Samar,Bhat,MBA,2022,7
7945,Krishna,Khan,BCA,2021,5
7946,Diya,Rao,MBA,2022,6
