student_id,first_name,last_name,department,cgpa,latest_sgpa,active_backlogs,has_backlog_history
7925,Krishna,Chopra,ME,7.6,7.2,0,0
7926,Priya,Sharma,CSE,8.7,8.6,1,1
7927,Ananya,Chopra,ME,7.7,7.4,0,1
7928,Manya,Verma,MBA,7.6,7.6,0,0
7929,Aditya,Khan,ME,7.1,7.1,0,0
7930,Vihaan,Desai,CSE,7.3,7.3,0,0
7931,Krishna,Bhatt,MBA,6.5,6.6,0,0
7932,Arjun,Bhatt,CSE,8.3,8.7,1,1
7933,Nidhi,Bhat,BCA,7.3,7.3,2,1
7934,Pooja,Nair,MBA,6.6,7.0,0,0
7935,Karan,Rao,CSE,8.4,7.9,0,0
7936,Manya,Sinha,CSE,7.4,6.7,0,0
7937,Ananya,Malhotra,ME,6.9,6.9,0,0
7938,Samar,Desai,CSE,7.5,7.6,2,1
7939,Priya,Iyer,BCA,7.3,7.1,1,1
7940,Krishna,Yadav,MBA,7.7,7.7,1,1
7941,Manya,Malhotra,CSE,7.3,7.6,0,0
7942,Arjun,Mehta,ME,8.0,8.2,0,1
7943,Rahul,Malhotra,CSE,8.1,8.0,1,1
7944,Pooja,Iyer,CE,7.1,7.2,0,1
7945,Diya,Joshi,CSE,7.7,7.9,0,0
7946,Karan,Gupta,BCA,7.1,6.7,0,0
7947,Manya,Mehta,ME,7.4,7.2,0,0
7948,Ritika,Menon,BCA,8.3,8.6,0,0
7949,Diya,Rao,CSE,7.5,7.0,0,1
7950,Rohan,Iyer,CSE,7.9,7.6,0,0
7951,Arjun,Sinha,ME,7.0,6.6,0,0
7952,Nidhi,Kapoor,ME,7.7,8.0,1,1
7953,Vihaan,Joshi,CSE,8.0,7.7,0,0
7954,Ananya,Menon,CSE,8.6,8.8,0,0
7955,Karan,Sinha,CSE,7.3,7.2,0,0
7956,Aarav,Desai,ME,7.8,8.3,0,0
7957,Priya,Mehta,CSE,8.6,8.6,0,0
7958,Vihaan,Khan,CSE,7.5,7.8,0,0
7959,Nidhi,Desai,CSE,7.7,7.8,0,0
7960,Rohan,Joshi,CSE,7.9,7.8,0,0
7961,Sneha,Nair,CSE,7.7,7.7,1,1
7962,Diya,Malhotra,BCA,7.5,7.5,0,1
7963,Rohan,Verma,CSE,8.2,8.1,0,0
7964,Aditya,Rao,BCA,7.3,7.6,0,0
7965,Krishna,Desai,MBA,7.3,8.1,0,1
7966,Manya,Rao,CSE,8.0,8.0,0,1
7967,Vihaan,Mehta,CSE,7.6,7.8,0,0
7968,Sneha,Sinha,ME,7.2,7.4,0,0
7969,Priya,Iyer,ME,6.9,6.1,0,0
7970,Priya,Bhat,MBA,7.4,7.5,0,0
7971,Sneha,Bhatt,CSE,8.1,8.2,1,1
7972,Samar,Malhotra,BCA,7.2,6.8,0,0
7973,Aditya,Mehta,BCA,6.9,6.4,1,1
7974,Manya,Bhatt,MBA,7.3,7.4,1,1
7975,Nidhi,Bhat,ME,7.6,8.1,0,1
7976,Neha,Bhatt,MBA,7.5,7.4,0,0
7977,Priya,Singh,CSE,9.1,9.0,1,1
7978,Sneha,Bhat,CSE,7.4,8.1,0,1
7979,Ishaan,Mehta,MBA,7.3,7.6,0,1
7980,Samar,Joshi,CE,7.9,7.5,0,0
7981,Ananya,Singh,CSE,7.4,7.2,0,0
7982,Krishna,Menon,MBA,8.6,9.3,0,0
7983,Krishna,Gupta,BCA,7.4,7.2,0,0
7984,Rahul,Patel,CSE,8.1,7.9,0,0
7985,Aisha,Malhotra,CSE,7.8,8.0,0,1
7986,Vihaan,Nair,CE,8.0,7.9,1,1
7987,Ishaan,Rao,CSE,7.2,7.3,0,0
7988,Arjun,Mehta,CSE,8.7,8.8,0,1
7989,Sneha,Sinha,CSE,7.9,7.9,1,1
7990,Karan,Kapoor,CSE,8.2,8.6,0,0
7991,Karan,Chopra,BCA,7.0,6.6,0,0
7992,Priya,Sharma,ME,7.6,7.6,0,0
7993,Karan,Khan,CSE,7.2,7.0,0,0
7994,Ritika,Kapoor,MBA,8.1,8.6,1,1
7995,Aditya,Desai,BCA,6.6,6.5,1,1
7996,Nidhi,Yadav,CSE,7.9,8.5,0,0
7997,Ritika,Verma,CSE,7.6,7.5,0,0
7998,Ritika,Gupta,BCA,6.5,6.5,0,1
7999,Aisha,Iyer,BCA,6.8,7.1,0,1
8000,Krishna,Yadav,CSE,8.1,7.8,0,0
8001,Pooja,Sinha,CSE,7.3,7.8,1,1
8002,Karan,Bhat,MBA,7.0,7.0,0,1
8003,Pooja,Nair,CSE,8.0,8.1,1,1
8004,Nidhi,Verma,ME,7.9,8.1,0,1
8005,Manya,Iyer,CSE,8.2,8.2,0,0
8006,Pooja,Rao,CSE,7.8,7.6,0,1
8007,Ananya,Bhat,MBA,7.5,7.5,0,0
8008,Rohan,Malhotra,BCA,7.5,6.9,0,0
8009,Sneha,Gupta,MBA,6.8,6.4,0,0
8010,Sneha,Kapoor,CSE,8.0,8.0,1,1
8011,Priya,Gupta,BCA,6.8,7.3,0,0
8012,Neha,Bhatt,MBA,7.8,8.3,1,1
8013,Samar,Sinha,CSE,7.9,8.2,2,1
8014,Rohan,Mehta,CSE,6.5,6.0,0,1
8015,Diya,Patel,CSE,8.4,8.5,0,0
8016,Aarav,Menon,MBA,7.1,6.8,0,0
8017,Sneha,Khan,MBA,7.0,7.0,0,0
8018,Ishaan,Patel,CSE,8.4,8.7,0,0
8019,Arjun,Verma,CSE,7.7,7.9,0,0
8020,Manya,Joshi,CSE,8.2,8.6,0,0
8021,Rohan,Bhat,MBA,7.0,6.6,0,0
8022,Samar,Verma,CSE,8.3,8.0,0,0
8023,Sneha,Kapoor,CSE,7.9,8.4,1,1
8024,Rohan,Gupta,BCA,7.6,8.1,0,0
8025,Aarav,Kapoor,MBA,7.3,7.3,0,0
8026,Rohan,Chopra,CSE,8.8,8.8,1,1
8027,Ananya,Verma,ME,8.5,8.9,0,0
8028,Rahul,Bhat,CSE,6.5,6.7,0,0
8029,Priya,Kapoor,ME,8.0,8.2,0,0
8030,Aditya,Yadav,CE,6.8,6.5,0,1
8031,Ishaan,Patel,ME,7.7,8.0,0,0
8032,Ishaan,Gupta,ME,6.3,6.2,0,0
8033,Neha,Bhatt,CSE,8.0,7.6,1,1
8034,Ritika,Iyer,ME,6.9,6.7,0,0
8035,Samar,Gupta,CSE,7.5,7.3,0,0
8036,Arjun,Sharma,CSE,7.5,7.9,1,1
8037,Rohan,Sinha,BCA,7.0,6.8,0,0
8038,Pooja,Gupta,MBA,7.0,7.1,0,1
8039,Aarav,Nair,BCA,7.2,6.6,1,1
8040,Priya,Sinha,CSE,7.7,8.0,1,1
8041,Vihaan,Malhotra,MBA,7.6,7.4,0,0
8042,Rohan,Khan,CSE,8.9,9.0,0,0
8043,Ananya,Nair,ME,6.8,6.9,1,1
8044,Neha,Verma,CSE,7.9,8.1,0,1
8045,Vihaan,Mehta,CSE,8.3,8.4,1,1
8046,Rohan,Iyer,CSE,7.4,8.0,0,0
8047,Aisha,Gupta,CE,6.0,6.1,0,0
8048,Ananya,Gupta,CSE,6.7,7.4,0,0
8049,Vihaan,Mehta,BCA,6.1,6.3,0,1
8050,Rohan,Singh,CSE,8.7,8.8,0,1
8051,Ishaan,Malhotra,CSE,8.2,8.5,0,1
8052,Ananya,Malhotra,CSE,8.3,8.4,0,0
8053,Vihaan,Malhotra,BCA,8.0,8.1,0,1
8054,Pooja,Rao,CSE,7.5,7.6,0,0
8055,Rohan,Bhat,CSE,9.2,9.3,0,0
8056,Neha,Sharma,CE,7.6,8.2,1,1
8057,Arjun,Patel,CSE,7.8,8.5,0,0
8058,Sneha,Nair,ME,8.1,8.2,0,0
8059,Priya,Sharma,CSE,8.2,8.6,0,1
8060,Ritika,Rao,MBA,8.2,8.6,0,0
8061,Rohan,Rao,CSE,8.6,8.9,0,1
8062,Krishna,Nair,MBA,7.2,7.4,0,0
8063,Karan,Mehta,CE,7.5,7.7,0,0
8064,Neha,Chopra,CE,6.9,7.1,1,1
8065,Arjun,Bhatt,MBA,6.4,6.2,0,0
8066,Vihaan,Kapoor,BCA,7.9,7.9,0,0
8067,Rahul,Iyer,CSE,8.4,8.0,0,0
8068,Ananya,Chopra,CSE,6.6,6.8,1,1
8069,Krishna,Bhatt,ME,7.0,7.1,0,0
8070,Rohan,Khan,ME,7.4,7.6,0,0
8071,Rohan,Iyer,CSE,7.9,7.7,0,1
8072,Ritika,Bhat,ME,8.6,8.9,0,0
8073,Krishna,Yadav,CSE,7.4,7.5,0,0
8074,Ananya,Verma,CE,7.3,8.0,1,1
8075,Ananya,Singh,CE,7.8,8.0,0,0
8076,Rohan,Bhat,MBA,7.2,7.0,0,0
8077,Vihaan,Sharma,CSE,7.5,7.1,0,0
8078,Ritika,Bhatt,ME,7.0,7.1,0,0
8079,Ishaan,Patel,CE,7.5,7.2,0,0
8080,Krishna,Nair,CSE,7.7,7.5,0,0
8081,Sneha,Gupta,MBA,7.8,7.5,1,1
8082,Arjun,Yadav,BCA,7.6,7.4,0,0
8083,Rohan,Gupta,CSE,6.1,6.5,1,1
8084,Rahul,Bhatt,CSE,6.7,6.4,0,0
8085,Aarav,Desai,CSE,7.5,7.4,0,0
8086,Aarav,Iyer,MBA,8.0,7.6,0,0
8087,Ritika,Joshi,BCA,7.0,6.5,0,0
8088,Krishna,Yadav,ME,7.6,7.5,0,1
8089,Nidhi,Patel,CSE,8.2,8.3,0,0
8090,Samar,Joshi,ME,7.7,7.4,0,0
8091,Ananya,Bhatt,ME,7.1,6.6,0,0
8092,Aarav,Bhatt,MBA,6.7,6.1,0,0
8093,Aarav,Yadav,CSE,7.0,7.0,1,1
8094,Neha,Rao,ME,9.2,9.5,2,1
8095,Arjun,Chopra,MBA,7.7,7.3,0,0
8096,Manya,Malhotra,CSE,8.9,8.7,1,1
8097,Aarav,Sinha,MBA,6.9,7.2,1,1
8098,Manya,Sharma,BCA,8.1,8.0,0,0
8099,Aditya,Bhatt,CSE,7.5,7.5,0,1
8100,Nidhi,Joshi,BCA,7.4,7.5,0,0
8101,Rahul,Sharma,CSE,7.6,7.5,0,0
8102,Diya,Verma,ME,6.9,6.7,0,0
8103,Sneha,Iyer,CSE,7.3,7.4,0,1
8104,Diya,Joshi,CSE,7.8,7.4,0,0
8105,Ishaan,Gupta,MBA,7.0,6.5,1,1
8106,Arjun,Iyer,MBA,7.5,7.3,0,1
8107,Sneha,Joshi,CE,6.9,7.1,0,0
8108,Vihaan,Gupta,ME,7.8,8.1,0,0
8109,Arjun,Kapoor,MBA,7.1,7.0,0,0
8110,Ishaan,Rao,BCA,8.4,8.6,0,0
8111,Ishaan,Sinha,MBA,7.4,7.8,0,0
8112,Krishna,Malhotra,CSE,7.7,7.7,0,1
8113,Manya,Khan,CSE,8.8,9.0,0,0
8114,Neha,Verma,CSE,7.5,8.1,1,1
8115,Arjun,Malhotra,ME,7.2,7.0,0,1
8116,Rohan,Mehta,CSE,7.4,7.3,1,1
8117,Manya,Gupta,CSE,7.9,8.4,0,1
8118,Aarav,Singh,CSE,7.4,7.1,0,0
8119,Diya,Sinha,MBA,7.9,7.9,0,0
8120,Ishaan,Khan,CSE,7.8,7.6,0,1
8121,Sneha,Nair,CSE,8.3,8.7,0,0
8122,Diya,Patel,MBA,7.8,7.4,0,1
8123,Pooja,Singh,CE,7.1,7.1,0,0
8124,Diya,Sharma,CSE,7.4,7.1,1,1
8125,Pooja,Verma,MBA,7.2,6.8,0,1
8126,Manya,Joshi,CSE,7.8,7.2,0,0
8127,Karan,Iyer,BCA,7.6,7.6,0,1
8128,Aditya,Desai,CSE,8.1,8.2,1,1
8129,Ritika,Menon,BCA,7.4,7.4,1,1
8130,Aarav,Menon,BCA,7.0,7.1,0,0
8131,Vihaan,Bhat,CE,7.0,6.9,0,0
8132,Aisha,Desai,CSE,8.1,8.4,0,0
8133,Samar,Malhotra,MBA,7.0,7.2,0,0
8134,Nidhi,Khan,CSE,8.1,8.1,0,0
8135,Diya,Menon,BCA,7.8,7.9,1,1
8136,Sneha,Kapoor,CE,8.3,8.2,0,0
8137,Neha,Iyer,BCA,7.1,7.7,0,0
8138,Aarav,Verma,ME,7.2,7.4,0,0
8139,Arjun,Bhat,MBA,6.0,6.0,0,0
8140,Neha,Desai,MBA,6.8,6.7,0,0
8141,Diya,Patel,CSE,7.2,7.1,1,1
8142,Aditya,Rao,MBA,7.7,7.6,0,0
8143,Aisha,Iyer,ME,8.5,8.6,0,0
8144,Ritika,Nair,BCA,7.7,7.2,0,0
8145,Sneha,Khan,MBA,8.0,7.9,0,0
8146,Aditya,Sharma,BCA,7.0,7.0,0,0
8147,Pooja,Sinha,BCA,6.7,6.7,0,0
8148,Diya,Malhotra,MBA,7.3,7.4,0,1
8149,Priya,Malhotra,CSE,7.4,7.4,0,0
8150,Priya,Singh,ME,6.9,7.0,0,0
8151,Ananya,Khan,MBA,7.5,7.5,0,1
8152,Sneha,Kapoor,CSE,7.1,7.4,0,0
8153,Karan,Nair,CSE,8.3,8.5,1,1
8154,Sneha,Sharma,BCA,7.2,7.9,0,0
8155,Manya,Joshi,CSE,7.8,8.0,1,1
8156,Ananya,Bhat,ME,7.5,7.3,2,1
8157,Vihaan,Bhat,BCA,7.1,7.1,0,0
8158,Samar,Joshi,ME,8.2,8.0,0,1
8159,Samar,Sinha,MBA,6.4,6.4,0,0
8160,Ananya,Bhatt,ME,8.2,8.5,1,1
8161,Krishna,Rao,MBA,7.2,7.1,0,0
8162,Ishaan,Bhat,CSE,8.4,8.2,0,0
8163,Priya,Singh,BCA,7.5,7.7,1,1
8164,Ananya,Chopra,MBA,7.9,7.7,1,1
8165,Neha,Mehta,ME,7.3,7.0,0,0
8166,Arjun,Sinha,MBA,7.5,7.6,0,0
8167,Krishna,Menon,CSE,8.5,8.0,1,1
8168,Aarav,Khan,BCA,7.5,7.4,0,1
8169,Krishna,Bhat,CE,8.2,8.5,1,1
8170,Nidhi,Singh,CSE,8.0,7.4,1,1
8171,Rahul,Bhatt,BCA,7.0,6.5,0,0
8172,Aisha,Joshi,ME,7.2,6.8,0,0
8173,Karan,Nair,MBA,7.9,7.1,0,0
8174,Ritika,Menon,ME,6.7,7.3,0,1
8175,Pooja,Bhatt,CSE,8.3,8.3,0,1
8176,Krishna,Patel,MBA,7.2,7.0,0,0
8177,Krishna,Kapoor,CSE,7.0,6.6,0,0
8178,Aditya,Nair,MBA,7.5,8.2,0,1
8179,Samar,Yadav,MBA,7.0,7.2,0,0
8180,Aarav,Bhat,BCA,7.1,7.1,0,0
8181,Diya,Sharma,ME,7.0,7.4,0,0
8182,Ishaan,Nair,CSE,7.9,8.0,1,1
8183,Priya,Patel,BCA,7.2,7.0,0,0
8184,Krishna,Sharma,MBA,7.6,7.4,1,1
8185,Ananya,Yadav,ME,8.0,7.8,0,0
8186,Priya,Malhotra,CSE,8.1,7.8,1,1
8187,Samar,Iyer,BCA,8.5,8.8,0,0
8188,Nidhi,Chopra,BCA,8.6,8.4,1,1
8189,Rohan,Malhotra,CE,7.2,7.6,1,1
8190,Rohan,Khan,BCA,6.7,6.5,0,0
8191,Ananya,Rao,CSE,7.6,7.4,0,0
8192,Ishaan,Malhotra,BCA,7.5,7.4,0,0
8193,Manya,Nair,MBA,8.7,8.4,0,0
8194,Aarav,Menon,CSE,7.6,7.4,0,0
8195,Neha,Sinha,ME,7.6,7.8,0,0
8196,Nidhi,Bhatt,ME,7.0,7.4,0,0
8197,Rahul,Verma,CSE,7.6,7.7,0,0
8198,Rahul,Desai,CSE,7.1,6.7,0,0
8199,Rahul,Yadav,CSE,6.9,6.7,0,0
8200,Samar,Yadav,CSE,8.6,8.4,0,0
8201,Vihaan,Joshi,CSE,8.4,8.9,0,0
8202,Krishna,Kapoor,CSE,7.6,7.9,0,0
8203,Aisha,Desai,CSE,8.4,8.8,0,1
8204,Aditya,Joshi,BCA,6.6,6.4,0,0
8205,Ananya,Nair,CE,7.3,6.9,1,1
8206,Krishna,Malhotra,CSE,7.9,8.1,1,1
8207,Aditya,Patel,BCA,8.2,8.1,0,1
8208,Ananya,Joshi,ME,7.5,7.6,0,1
8209,Aisha,Desai,MBA,7.7,7.8,1,1
8210,Neha,Mehta,MBA,7.1,7.0,0,0
8211,Manya,Verma,CSE,8.0,8.3,0,1
8212,Samar,Sharma,CSE,8.6,8.2,1,1
8213,Krishna,Nair,CSE,6.8,6.8,1,1
8214,Aisha,Iyer,MBA,8.1,8.3,0,0
8215,Nidhi,Nair,MBA,7.3,7.8,0,0
8216,Nidhi,Chopra,CE,6.6,6.6,0,0
8217,Rohan,Iyer,CSE,7.6,8.0,0,0
8218,Aisha,Khan,ME,8.2,8.6,0,0
8219,Nidhi,Kapoor,MBA,7.1,7.8,0,1
8220,Nidhi,Joshi,BCA,7.6,7.7,0,0
8221,Manya,Desai,CSE,6.8,7.4,0,0
8222,Rahul,Joshi,BCA,6.3,6.5,0,0
8223,Vihaan,Rao,CE,6.8,6.3,0,0
8224,Karan,Bhat,ME,8.0,8.0,1,1
8225,Manya,Sinha,ME,7.4,7.1,0,0
8226,Vihaan,Bhatt,CSE,8.5,9.0,0,0
8227,Ananya,Sinha,BCA,8.1,8.2,0,0
8228,Rohan,Chopra,CSE,7.3,6.9,0,0
8229,Krishna,Verma,MBA,8.3,8.6,0,0
8230,Samar,Mehta,CSE,7.5,7.9,0,0
8231,Arjun,Malhotra,MBA,8.0,7.9,1,1
8232,Ananya,Menon,ME,8.0,7.9,0,0
8233,Aarav,Nair,BCA,7.4,7.5,0,0
8234,Vihaan,Gupta,MBA,7.4,6.9,0,0
8235,Aarav,Rao,BCA,7.6,7.8,0,0
8236,Ritika,Joshi,MBA,7.5,8.0,1,1
8237,Vihaan,Malhotra,CSE,7.6,7.4,0,0
8238,Manya,Gupta,CSE,7.5,8.1,1,1
8239,Ishaan,Malhotra,ME,7.2,7.5,0,0
8240,Priya,Kapoor,CSE,8.5,8.5,0,0
8241,Manya,Iyer,MBA,6.4,6.6,0,0
8242,Nidhi,Desai,CSE,7.5,8.0,0,0
8243,Aarav,Nair,MBA,7.2,7.2,0,0
8244,Aarav,Joshi,CE,7.3,7.4,1,1
8245,Diya,Gupta,MBA,7.6,7.4,0,0
8246,Ishaan,Sinha,CSE,7.0,7.0,0,0
8247,Arjun,Malhotra,CSE,8.4,8.6,1,1
8248,Ananya,Bhatt,CSE,8.3,8.2,0,0
8249,Neha,Yadav,CSE,8.2,8.0,0,0
8250,Pooja,Desai,MBA,7.3,7.6,0,0
8251,Neha,Kapoor,ME,7.0,7.1,2,1
8252,Vihaan,Desai,CSE,7.6,7.5,1,1
8253,Pooja,Iyer,CSE,7.8,8.3,1,1
8254,Krishna,Sharma,CSE,8.2,8.8,0,0
8255,Diya,Patel,CSE,7.8,8.1,0,0
8256,Aarav,Desai,MBA,7.6,7.2,0,1
8257,Sneha,Yadav,CSE,7.5,7.6,1,1
8258,Ananya,Joshi,CSE,8.0,8.2,0,0
8259,Ritika,Khan,CE,7.3,6.8,0,0
8260,Aditya,Menon,CSE,8.0,8.4,0,1
8261,Ananya,Menon,ME,6.3,6.4,1,1
8262,Arjun,Malhotra,MBA,7.7,8.0,0,0
8263,Sneha,Sharma,CSE,8.1,8.0,0,0
8264,Rohan,Malhotra,ME,7.7,7.8,0,0
8265,Samar,Singh,MBA,6.8,7.0,0,1
8266,Ananya,Khan,MBA,7.0,7.1,0,0
8267,Aditya,Mehta,ME,6.9,7.0,0,0
8268,Manya,Verma,CE,7.6,7.6,0,1
8269,Samar,Bhat,BCA,7.8,7.4,0,1
8270,Samar,Menon,ME,7.0,6.4,0,0
8271,Diya,Singh,BCA,8.2,8.0,0,0
8272,Priya,Sharma,CSE,8.6,8.8,0,0
8273,Aisha,Kapoor,MBA,7.5,7.2,0,0
8274,Samar,Menon,CSE,8.0,8.3,0,0
8275,Samar,Bhat,CSE,6.8,7.2,0,0
8276,Ritika,Malhotra,MBA,7.1,7.2,0,0
8277,Aarav,Joshi,CE,6.6,6.6,0,0
8278,Samar,Kapoor,CSE,7.3,7.6,0,0
8279,Vihaan,Verma,ME,7.7,8.0,0,0
8280,Sneha,Yadav,MBA,7.9,7.8,0,0
8281,Rohan,Singh,MBA,7.9,7.9,0,0
8282,Rohan,Sharma,CSE,7.9,7.7,0,1
8283,Manya,Rao,CSE,8.1,8.2,0,0
8284,Rahul,Bhatt,CSE,6.8,6.2,1,1
8285,Vihaan,Menon,ME,6.6,6.5,1,1
8286,Diya,Sharma,CSE,7.7,7.4,0,0
8287,Sneha,Bhatt,CSE,8.2,8.2,0,0
8288,Aarav,Menon,ME,7.1,6.9,0,0
8289,Rahul,Sinha,MBA,6.6,6.0,0,0
8290,Manya,Sinha,MBA,7.0,6.8,0,0
8291,Ritika,Rao,CSE,7.2,7.1,0,1
8292,Ishaan,Bhatt,CSE,6.8,7.1,0,0
8293,Karan,Singh,CE,8.7,8.5,0,0
8294,Neha,Verma,BCA,8.1,7.8,1,1
8295,Ishaan,Rao,ME,6.2,5.8,0,0
8296,Rahul,Mehta,CSE,6.6,6.9,0,0
8297,Rahul,Sinha,ME,6.9,6.8,0,0
8298,Nidhi,Mehta,CSE,6.9,7.0,0,0
8299,Priya,Rao,CSE,9.2,8.7,0,0
8300,Samar,Desai,CSE,7.3,6.8,0,0
8301,Ananya,Patel,CE,7.6,7.3,0,0
8302,Rohan,Kapoor,ME,7.1,7.6,0,0
8303,Rahul,Gupta,ME,6.7,6.4,0,0
8304,Krishna,Nair,ME,8.0,7.8,0,0
8305,Ritika,Sinha,CSE,8.2,8.2,0,0
8306,Pooja,Singh,MBA,7.4,7.2,1,1
8307,Aisha,Rao,ME,8.8,8.9,0,0
8308,Rohan,Rao,ME,7.5,7.3,0,1
8309,Pooja,Bhat,CE,7.1,6.8,0,0
8310,Arjun,Sinha,CSE,8.9,9.7,1,1
8311,Pooja,Nair,CE,7.6,7.3,0,0
8312,Aarav,Desai,MBA,8.4,8.6,0,0
8313,Ritika,Menon,ME,7.4,7.1,0,0
8314,Arjun,Sinha,MBA,5.6,5.1,0,0
8315,Rohan,Iyer,BCA,6.5,6.5,1,1
8316,Ritika,Khan,CSE,8.4,8.0,0,0
8317,Arjun,Gupta,ME,7.0,6.9,0,0
8318,Sneha,Sharma,MBA,7.6,7.4,1,1
8319,Karan,Sharma,CSE,8.5,8.9,0,0
8320,Aarav,Yadav,CSE,7.9,7.4,1,1
8321,Vihaan,Chopra,CE,6.9,7.1,0,0
8322,Aisha,Bhatt,CSE,7.8,7.9,0,0
8323,Manya,Desai,CSE,7.9,7.8,0,0
8324,Nidhi,Patel,BCA,7.2,7.0,1,1
8325,Ananya,Khan,ME,6.6,6.7,0,1
8326,Samar,Bhatt,CSE,7.6,7.7,2,1
8327,Ishaan,Joshi,MBA,7.3,7.4,1,1
8328,Arjun,Bhatt,MBA,6.5,6.4,0,1
8329,Ishaan,Nair,BCA,6.8,6.5,0,0
8330,Neha,Menon,ME,7.0,7.3,0,0
8331,Neha,Verma,CE,6.3,6.3,0,0
8332,Nidhi,Sinha,CSE,7.9,7.7,0,1
8333,Vihaan,Malhotra,ME,7.5,7.2,0,0
8334,Pooja,Chopra,CSE,7.5,7.8,1,1
8335,Aarav,Bhatt,CSE,7.0,7.4,1,1
8336,Ritika,Verma,ME,7.6,7.8,0,0
8337,Rahul,Gupta,CSE,8.1,8.3,0,0
8338,Aditya,Malhotra,MBA,7.5,7.9,0,0
8339,Rohan,Malhotra,BCA,7.4,7.3,0,0
8340,Samar,Verma,CSE,8.2,8.8,0,0
8341,Aarav,Malhotra,CSE,7.7,7.4,0,0
8342,Samar,Gupta,ME,6.8,6.7,0,0
8343,Rahul,Nair,BCA,7.4,7.2,0,0
8344,Aisha,Yadav,ME,7.2,7.2,0,0
8345,Aisha,Sinha,MBA,7.4,7.9,0,0
8346,Aditya,Menon,CSE,8.3,8.2,0,0
8347,Arjun,Verma,CSE,7.1,7.2,0,1
8348,Rahul,Patel,ME,7.5,6.6,0,0
8349,Rahul,Bhat,CSE,7.0,7.1,0,0
8350,Rohan,Verma,BCA,6.8,7.1,0,0
8351,Priya,Iyer,MBA,8.3,8.3,0,0
8352,Rahul,Verma,MBA,7.7,7.4,0,0
8353,Krishna,Rao,CE,7.5,7.1,0,0
8354,Vihaan,Rao,CE,6.4,6.2,0,0
8355,Rahul,Sinha,ME,7.3,6.9,0,0
8356,Sneha,Gupta,BCA,6.2,6.7,0,0
8357,Aarav,Nair,BCA,7.4,7.5,0,0
8358,Ritika,Bhat,BCA,6.7,7.1,0,0
8359,Krishna,Khan,CE,7.7,7.6,1,1
8360,Arjun,Sinha,ME,7.5,7.3,0,0
8361,Vihaan,Bhat,ME,6.7,6.5,0,1
8362,Rahul,Chopra,CSE,8.0,7.9,0,1
8363,Diya,Iyer,CSE,9.1,9.0,0,0
8364,Ishaan,Joshi,CSE,7.7,8.1,0,0
8365,Ishaan,Malhotra,CSE,8.3,8.6,1,1
8366,Aisha,Menon,MBA,6.1,6.2,0,0
8367,Karan,Menon,CSE,8.1,7.6,0,0
8368,Ishaan,Singh,BCA,7.1,7.2,0,0
8369,Pooja,Desai,CE,7.2,7.1,0,0
8370,Ishaan,Nair,CSE,8.2,8.6,0,0
8371,Pooja,Kapoor,CSE,7.7,8.0,0,0
8372,Priya,Mehta,CE,6.4,6.4,0,0
8373,Pooja,Kapoor,CE,8.3,7.7,0,0
8374,Ritika,Nair,BCA,6.5,6.5,0,1
8375,Karan,Nair,BCA,6.9,6.7,0,0
8376,Krishna,Mehta,BCA,7.5,7.6,0,0
8377,Samar,Iyer,CSE,7.9,7.6,1,1
8378,Arjun,Chopra,CSE,8.1,8.2,0,1
8379,Nidhi,Nair,CE,7.5,6.8,0,0
8380,Samar,Desai,CSE,8.5,8.1,1,1
8381,Samar,Kapoor,CE,7.7,7.4,0,0
8382,Rohan,Singh,MBA,6.7,6.5,0,0
8383,Nidhi,Khan,CE,5.8,5.9,0,0
8384,Aarav,Malhotra,CSE,7.9,7.4,1,1
8385,Rohan,Gupta,MBA,8.3,8.1,0,0
8386,Aarav,Joshi,MBA,6.6,6.4,0,1
8387,Aisha,Kapoor,BCA,6.8,7.0,0,0
8388,Ishaan,Chopra,CSE,8.0,7.9,0,0
8389,Manya,Yadav,BCA,7.7,7.4,0,0
8390,Samar,Gupta,CE,8.1,7.8,0,0
8391,Rahul,Mehta,ME,8.4,8.2,0,0
8392,Vihaan,Rao,CE,7.5,7.0,1,1
8393,Diya,Patel,ME,6.8,7.3,0,0
8394,Pooja,Joshi,CSE,7.3,7.3,0,0
8395,Aarav,Sinha,CSE,7.5,7.2,0,0
8396,Vihaan,Malhotra,BCA,8.0,7.7,0,0
8397,Rohan,Joshi,ME,7.1,6.7,0,0
8398,Samar,Verma,CSE,8.4,8.5,1,1
8399,Manya,Sinha,ME,6.5,6.0,0,0
8400,Aarav,Yadav,MBA,7.6,7.5,0,0
8401,Neha,Rao,CSE,7.3,7.5,0,0
8402,Aarav,Gupta,MBA,7.7,7.5,0,1
8403,Arjun,Sinha,CSE,7.6,7.3,0,0
8404,Pooja,Iyer,CSE,8.3,8.6,1,1
8405,Aisha,Menon,MBA,7.1,6.8,0,0
8406,Sneha,Rao,MBA,7.4,7.3,0,0
8407,Pooja,Sinha,CSE,8.3,8.3,0,0
8408,Neha,Sinha,CSE,7.7,7.5,0,1
8409,Ananya,Verma,CSE,7.8,7.4,0,0
8410,Sneha,Chopra,CSE,8.3,8.1,0,1
8411,Sneha,Yadav,CSE,7.8,7.9,0,0
8412,Vihaan,Singh,CSE,6.8,6.6,0,0
8413,Neha,Joshi,CSE,7.5,7.6,0,0
8414,Diya,Bhat,CE,6.2,6.1,0,0
8415,Ananya,Patel,MBA,7.3,7.1,0,0
